631,-250
632,405
633,385
634,370
635,330
636,-250
637,-250
638,-250
639,325
640,-250
641,360
642,265
643,375
644,-250
645,-250
646,-250
647,370
648,-250
649,-250
650,-250
651,345
652,300
653,335
654,-250
655,295
656,355
657,290
658,445
659,345
660,405
661,280
662,340
663,255
664,305
665,450
666,-250
667,345
668,260
669,-250
670,320
671,360
672,-250
673,395
674,310
675,-250
676,-250
677,-250
678,300
679,260
680,-250
681,330
682,415
683,270
684,-250
685,-250
686,340
687,-250
688,365
689,375
690,345
691,-250
692,280
693,260
694,-250
695,405
696,360
697,-250
698,-250
699,290
700,410
701,290
702,380
703,-250
704,420
705,270
706,-250
707,265
708,415
709,310
710,375
711,395
712,-250
713,405
714,430
715,-250
716,390
717,320
718,330
719,-250
720,340
721,270
722,-250
723,420
724,-250
725,-250
726,440
727,340
728,-250
729,370
730,-250
731,350
732,330
733,320
734,320
735,400
736,330
737,-250
738,355
739,-250
740,-250
741,410
742,400
743,310
744,325
745,-250
746,470
747,-250
748,360
749,260
750,425
751,260
752,-250
753,-250
754,435
755,-250
756,380
757,-250
758,-250
759,410
760,270
761,435
762,300
763,400
764,-250
765,325
766,360
767,310
768,325
769,345
770,380
771,340
772,360
773,-250
774,-250
775,-250
776,275
777,-250
778,405
779,415
780,295
781,395
782,-250
783,390
784,410
785,310
786,425
787,280
788,340
789,345
790,-250
791,285
792,-250
793,285
794,270
795,360
796,300
797,-250
798,-250
799,255
800,385
801,345
802,410
803,-250
804,320
805,-250
806,315
807,305
808,-250
809,-250
810,350
811,310
812,-250
813,325
814,-250
815,-250
816,-250
817,360
818,325
819,370
820,310
821,465
822,-250
823,-250
824,330
825,400
826,465
827,-250
828,-250
829,-250
830,455
831,330
832,-250
833,-250
834,-250
835,385
836,-250
837,395
838,275
839,370
840,430
841,-250
842,-250
843,385
844,-250
845,-250
846,275
847,280
848,-250
849,400
850,-250
851,-250
852,255
853,380
854,325
855,-250
856,345
857,375
858,-250
859,335
860,-250
861,-250
862,340
863,-250
864,340
865,-250
866,420
867,-250
868,265
869,295
870,-250
871,355
872,285
873,410
874,-250
875,-250
876,-250
877,-250
878,-250
879,-250
880,-250
881,-250
882,265
883,440
884,385
885,-250
886,385
887,405
888,335
889,355
890,390
891,360
892,265
893,-250
894,330
895,295
896,305
897,315
898,-250
899,380
900,295
901,-250
902,370
903,-250
904,320
905,-250
906,335
907,295
908,300
909,310
910,385
911,400
912,-250
913,-250
914,455
915,-250
916,-250
917,-250
918,-250
919,300
920,-250
921,455
922,-250
923,-250
924,360
925,-250
926,305
927,-250
928,400
929,-250
930,-250
931,360
932,-250
933,-250
934,285
935,-250
936,350
937,-250
938,395
939,395
940,255
941,440
942,-250
943,275
944,-250
945,-250
946,320
947,-250
948,390
949,270
950,405
951,-250
952,260
953,-250
954,395
955,360
956,-250
957,-250
958,340
959,285
960,-250
961,280
962,260
963,345
964,-250
965,-250
966,300
967,330
968,305
969,-250
970,320
971,-250
972,395
973,270
974,370
975,400
976,-250
977,-250
978,335
979,-250
980,-250
981,385
982,450
983,370
984,320
985,-250
986,305
987,385
988,295
989,255
990,330
991,330
992,-250
993,265
994,-250
995,310
996,-250
997,420
998,315
999,260
1000,275
1001,-250
1002,-250
1003,335
1004,-250
1005,-250
1006,-250
1007,280
1008,-250
1009,-250
1010,405
1011,-250
1012,400
1013,340
1014,345
1015,360
1016,-250
1017,320
1018,-250
1019,440
1020,260
1021,265
1022,340
1023,-250
1024,-250
1025,410
1026,325
1027,330
1028,-250
1029,290
1030,-250
1031,-250
1032,305
1033,295
1034,310
1035,-250
1036,-250
1037,415
1038,420
1039,-250
1040,280
1041,260
1042,400
1043,-250
1044,345
1045,390
1046,-250
1047,340
1048,-250
1049,395
1050,380
1051,395
1052,440
1053,-250
1054,340
1055,345
1056,425
1057,405
1058,-250
1059,325
1060,-250
1061,275
1062,305
1063,-250
1064,270
1065,345
1066,305
1067,-250
1068,395
1069,385
1070,385
1071,-250
1072,350
1073,270
1074,370
1075,340
1076,-250
1077,-250
1078,355
1079,430
1080,-250
1081,295
1082,410
1083,405
1084,255
1085,-250
1086,-250
1087,-250
1088,290
1089,375
1090,265
1091,375
1092,330
1093,-250
1094,315
1095,-250
1096,-250
1097,-250
1098,-250
1099,400
1100,275
1101,-250
1102,390
1103,415
1104,-250
1105,-250
1106,-250
1107,325
1108,310
1109,380
1110,435
1111,-250
1112,-250
1113,-250
1114,325
1115,-250
1116,325
1117,270
1118,365
1119,280
1120,-250
1121,-250
1122,430
1123,425
1124,385
1125,-250
1126,280
1127,335
1128,-250
1129,360
1130,370
1131,365
1132,-250
1133,385
1134,340
1135,335
1136,385
1137,315
1138,-250
1139,-250
1140,-250
1141,-250
1142,-250
1143,-250
1144,340
1145,265
1146,-250
1147,390
1148,280
1149,-250
1150,430
1151,-250
1152,275
1153,-250
1154,310
1155,345
1156,310
1157,375
1158,405
1159,260
1160,-250
1161,-250
1162,-250
1163,-250
1164,345
1165,330
1166,-250
1167,295
1168,-250
1169,-250
1170,335
1171,-250
1172,-250
1173,-250
1174,260
1175,-250
1176,380
1177,300
1178,435
1179,290
1180,-250
1181,300
1182,-250
1183,-250
1184,-250
1185,370
1186,375
1187,360
1188,320
1189,-250
1190,380
1191,370
1192,-250
1193,445
1194,330
1195,440
1196,425
1197,415
1198,395
1199,385
1200,-250
1201,335
1202,275
1203,260
1204,355
1205,305
1206,-250
1207,-250
1208,270
1209,-250
1210,395
1211,-250
1212,400
1213,-250
1214,260
1215,405
1216,-250
1217,415
1218,-250
1219,280
1220,270
1221,-250
1222,375
1223,445
1224,-250
1225,300
1226,335
1227,-250
1228,320
1229,370
1230,290
1231,-250
1232,340
1233,265
1234,-250
1235,290
1236,365
1237,410
1238,-250
1239,-250
1240,305
1241,-250
1242,-250
1243,300
1244,375
1245,360
1246,-250
1247,420
1248,315
1249,280
1250,455
1251,-250
1252,-250
1253,270
1254,270
1255,260
1256,435
1257,320
1258,420
1259,-250
1260,365
1261,265
1262,310
1263,345
1264,440
1265,360
1266,380
1267,290
1268,360
1269,335
1270,380
1271,370
1272,-250
1273,395
1274,280
1275,310
1276,425
1277,280
1278,-250
1279,385
1280,405
1281,-250
1282,330
1283,-250
1284,320
1285,390
1286,-250
1287,285
1288,-250
1289,410
1290,-250
1291,-250
1292,350
1293,295
1294,380
1295,260
1296,-250
1297,-250
1298,-250
1299,-250
1300,450
1301,-250
1302,395
1303,375
1304,270
1305,255
1306,340
1307,385
1308,380
1309,305
1310,430
1311,290
1312,-250
1313,-250
1314,-250
1315,290
1316,415
1317,325
1318,-250
1319,455
1320,365
1321,445
1322,280
1323,-250
1324,350
1325,-250
1326,-250
1327,270
1328,390
1329,435
1330,290
1331,365
1332,365
1333,450
1334,305
1335,370
1336,-250
1337,-250
1338,-250
1339,335
1340,395
1341,430
1342,400
1343,-250
1344,-250
1345,260
1346,-250
1347,305
1348,365
1349,370
1350,315
1351,390
1352,265
1353,440
1354,265
1355,385
1356,310
1357,-250
1358,-250
1359,400
1360,260
1361,385
1362,290
1363,-250
1364,-250
1365,415
1366,290
1367,-250
1368,310
1369,300
1370,380
1371,350
1372,-250
1373,270
1374,-250
1375,-250
1376,-250
1377,300
1378,-250
1379,455
1380,410
1381,260
1382,365
1383,460
1384,-250
1385,285
1386,420
1387,390
1388,-250
1389,270
1390,285
1391,-250
1392,375
1393,400
1394,460
1395,255
1396,300
1397,-250
1398,375
1399,-250
1400,410
1401,300
1402,365
1403,-250
1404,-250
1405,350
1406,335
1407,-250
1408,-250
1409,410
1410,-250
1411,385
1412,385
1413,415
1414,280
1415,405
1416,445
1417,-250
1418,-250
1419,390
1420,270
1421,340
1422,365
1423,260
1424,440
1425,290
1426,-250
1427,470
1428,295
1429,-250
1430,-250
1431,270
1432,405
1433,455
1434,385
1435,-250
1436,260
1437,330
1438,290
1439,345
1440,290
1441,365
1442,-250
1443,360
1444,-250
1445,-250
1446,-250
1447,385
1448,285
1449,-250
1450,320
1451,-250
1452,-250
1453,395
1454,425
1455,265
1456,-250
1457,320
1458,420
1459,310
1460,-250
1461,-250
1462,-250
1463,435
1464,330
1465,400
1466,-250
1467,345
1468,430
1469,390
1470,325
1471,365
1472,-250
1473,-250
1474,-250
1475,-250
1476,390
1477,395
1478,415
1479,360
1480,405
1481,-250
1482,-250
1483,415
1484,360
1485,400
1486,355
1487,430
1488,440
1489,370
1490,370
1491,255
1492,315
1493,-250
1494,265
1495,415
1496,390
1497,435
1498,-250
1499,-250
1500,-250
1501,385
1502,-250
1503,350
1504,410
1505,405
1506,275
1507,-250
1508,380
1509,-250
1510,310
1511,-250
1512,-250
1513,410
1514,415
1515,-250
1516,-250
1517,-250
1518,-250
1519,-250
1520,-250
1521,320
1522,-250
1523,-250
1524,-250
1525,-250
1526,-250
1527,-250
1528,435
1529,455
1530,-250
1531,295
1532,370
1533,410
1534,400
1535,370
1536,385
1537,295
1538,290
1539,315
1540,300
1541,-250
1542,365
1543,445
1544,-250
1545,415
1546,-250
1547,330
1548,-250
1549,395
1550,290
1551,340
1552,390
1553,-250
1554,-250
1555,360
1556,-250
1557,295
1558,290
1559,-250
1560,255
1561,380
1562,405
1563,-250
1564,-250
1565,-250
1566,370
1567,-250
1568,290
1569,415
1570,395
1571,335
1572,-250
1573,-250
1574,395
1575,-250
1576,410
1577,-250
1578,300
1579,360
1580,370
1581,330
1582,-250
1583,325
1584,280
1585,405
1586,295
1587,-250
1588,300
1589,390
1590,-250
1591,-250
1592,400
1593,395
1594,380
1595,405
1596,-250
1597,315
1598,395
1599,-250
1600,-250
1601,-250
1602,350
1603,420
1604,-250
1605,375
1606,-250
1607,-250
1608,355
1609,350
1610,305
1611,380
1612,310
1613,380
1614,325
1615,280
1616,305
1617,325
1618,295
1619,395
1620,-250
1621,310
1622,-250
1623,-250
1624,-250
1625,345
1626,-250
1627,410
1628,-250
1629,435
1630,395
1631,370
1632,-250
1633,-250
1634,425
1635,-250
1636,275
1637,-250
1638,440
1639,455
1640,-250
1641,400
1642,-250
1643,310
1644,365
1645,295
1646,285
1647,-250
1648,-250
1649,330
1650,335
1651,410
1652,305
1653,-250
1654,340
1655,-250
1656,340
1657,-250
1658,450
1659,-250
1660,-250
1661,355
1662,-250
1663,390
1664,-250
1665,450
1666,-250
1667,350
1668,-250
1669,340
1670,395
1671,-250
1672,-250
1673,-250
1674,-250
1675,-250
1676,-250
1677,-250
1678,400
1679,385
1680,320
1681,335
1682,-250
1683,360
1684,-250
1685,380
1686,255
1687,390
1688,305
1689,400
1690,425
1691,435
1692,-250
1693,335
1694,-250
1695,290
1696,410
1697,425
1698,410
1699,385
1700,-250
1701,400
1702,-250
1703,350
1704,340
1705,270
1706,330
1707,270
1708,385
1709,305
1710,285
1711,-250
1712,405
1713,300
1714,420
1715,325
1716,-250
1717,-250
1718,340
1719,425
1720,295
1721,280
1722,440
1723,380
1724,390
1725,-250
1726,-250
1727,-250
1728,420
1729,320
1730,-250
1731,-250
1732,430
1733,300
1734,-250
1735,345
1736,-250
1737,425
1738,290
1739,450
1740,395
1741,275
1742,350
1743,295
1744,310
1745,-250
1746,425
1747,-250
1748,340
1749,325
1750,-250
1751,-250
1752,285
1753,-250
1754,-250
1755,-250
1756,-250
1757,260
1758,415
1759,-250
1760,295
1761,-250
1762,260
1763,330
1764,415
1765,320
1766,385
1767,-250
1768,275
1769,365
1770,-250
1771,330
1772,425
1773,-250
1774,305
1775,-250
1776,345
1777,-250
1778,420
1779,425
1780,370
1781,-250
1782,335
1783,-250
1784,310
1785,380
1786,395
1787,440
1788,325
1789,265
1790,-250
1791,-250
1792,-250
1793,385
1794,-250
1795,-250
1796,-250
1797,385
1798,425
1799,330
1800,-250
1801,-250
1802,-250
1803,395
1804,-250
1805,280
1806,-250
1807,-250
1808,355
1809,335
1810,280
1811,375
1812,370
1813,305
1814,450
1815,-250
1816,465
1817,-250
1818,-250
1819,385
1820,290
1821,270
1822,370
1823,-250
1824,-250
1825,310
1826,380
1827,-250
1828,-250
1829,360
1830,360
1831,370
1832,270
1833,325
1834,405
1835,-250
1836,395
1837,300
1838,-250
1839,-250
1840,355
1841,310
1842,435
1843,-250
1844,360
1845,375
1846,-250
1847,290
1848,-250
1849,-250
1850,360
1851,-250
1852,410
1853,375
1854,315
1855,260
1856,305
1857,295
1858,-250
1859,280
1860,-250
1861,275
1862,455
1863,-250
1864,-250
1865,-250
1866,450
1867,340
1868,360
1869,-250
1870,320
1871,290
1872,370
1873,440
1874,290
1875,370
1876,395
1877,415
1878,260
1879,355
1880,-250
1881,-250
1882,-250
1883,310
1884,375
1885,400
1886,410
1887,255
1888,255
1889,255
1890,390
1891,-250
1892,-250
1893,430
1894,375
1895,255
1896,-250
1897,340
1898,-250
1899,355
1900,430
1901,-250
1902,355
1903,-250
1904,465
1905,-250
1906,325
1907,335
1908,-250
1909,325
1910,425
1911,320
1912,375
1913,360
1914,385
1915,420
1916,255
1917,340
1918,410
1919,-250
1920,-250
1921,265
1922,-250
1923,300
1924,-250
1925,405
1926,425
1927,360
1928,-250
1929,305
1930,-250
1931,-250
1932,255
1933,345
1934,350
1935,335
1936,320
1937,-250
1938,-250
1939,270
1940,335
1941,340
1942,-250
1943,435
1944,-250
1945,315
1946,330
1947,275
1948,-250
1949,320
1950,310
1951,400
1952,295
1953,-250
1954,-250
1955,330
1956,310
1957,420
1958,425
1959,365
1960,320
1961,-250
1962,275
1963,310
1964,280
1965,305
1966,305
1967,-250
1968,-250
1969,390
1970,290
1971,330
1972,-250
1973,300
1974,-250
1975,425
1976,-250
1977,405
1978,435
1979,255
1980,330
1981,410
1982,410
1983,265
1984,-250
1985,305
1986,-250
1987,405
1988,385
1989,-250
1990,305
1991,315
1992,-250
1993,385
1994,-250
1995,290
1996,-250
1997,410
1998,350
1999,400
2000,320
2001,410
2002,380
2003,255
2004,335
2005,340
2006,270
2007,-250
2008,-250
2009,365
2010,-250
2011,-250
2012,-250
2013,275
2014,-250
2015,310
2016,425
2017,-250
2018,375
2019,-250
2020,-250
2021,295
2022,-250
2023,365
2024,305
2025,450
2026,350
2027,-250
2028,385
2029,345
2030,430
2031,295
2032,395
2033,-250
2034,-250
2035,295
2036,-250
2037,290
2038,290
2039,365
2040,-250
2041,-250
2042,265
2043,-250
2044,-250
2045,-250
2046,280
2047,310
2048,-250
2049,-250
2050,405
2051,420
2052,380
2053,375
2054,395
2055,-250
2056,-250
2057,-250
2058,390
2059,365
2060,280
2061,-250
2062,340
2063,320
2064,-250
2065,-250
2066,365
2067,390
2068,260
2069,255
2070,345
2071,390
2072,320
2073,-250
2074,310
2075,325
2076,380
2077,330
2078,300
2079,-250
2080,400
2081,340
2082,380
2083,265
2084,-250
2085,425
2086,-250
2087,395
2088,410
2089,365
2090,375
2091,445
2092,320
2093,310
2094,-250
2095,330
2096,-250
2097,375
2098,375
2099,340
2100,405
2101,-250
2102,-250
2103,325
2104,400
2105,300
2106,315
2107,-250
2108,-250
2109,-250
2110,400
2111,300
2112,315
2113,-250
2114,350
2115,260
2116,380
2117,325
2118,345
2119,-250
2120,-250
2121,-250
2122,255
2123,370
2124,335
2125,395
2126,370
2127,255
2128,-250
2129,-250
2130,380
2131,280
2132,365
2133,425
2134,-250
2135,375
2136,445
2137,-250
2138,-250
2139,385
2140,445
2141,315
2142,285
2143,385
2144,320
2145,-250
2146,300
2147,380
2148,355
2149,315
2150,265
2151,395
2152,255
2153,425
2154,360
2155,-250
2156,310
2157,400
2158,-250
2159,305
2160,-250
2161,-250
2162,310
2163,-250
2164,375
2165,380
2166,395
2167,-250
2168,-250
2169,395
2170,400
2171,-250
2172,420
2173,285
2174,-250
2175,-250
2176,275
2177,320
2178,375
2179,360
2180,335
2181,280
2182,375
2183,380
2184,275
2185,395
2186,360
2187,-250
2188,-250
2189,-250
2190,325
2191,410
2192,265
2193,380
2194,270
2195,335
2196,395
2197,330
2198,365
2199,-250
2200,380
2201,275
2202,455
2203,335
2204,340
2205,455
2206,405
2207,390
2208,-250
2209,400
2210,330
2211,390
2212,370
2213,-250
2214,-250
2215,380
2216,-250
2217,-250
2218,265
2219,365
2220,390
2221,350
2222,-250
2223,330
2224,-250
2225,-250
2226,325
2227,365
2228,310
2229,-250
2230,330
2231,265
2232,270
2233,-250
2234,285
2235,290
2236,385
2237,-250
2238,-250
2239,-250
2240,365
2241,365
2242,270
2243,-250
2244,265
2245,400
2246,415
2247,-250
2248,300
2249,275
2250,-250
2251,380
2252,-250
2253,430
2254,-250
2255,285
2256,425
2257,405
2258,-250
2259,385
2260,-250
2261,455
2262,-250
2263,-250
2264,350
2265,430
2266,425
2267,315
2268,-250
2269,350
2270,395
2271,-250
2272,-250
2273,-250
2274,-250
2275,295
2276,400
2277,-250
2278,-250
2279,385
2280,435
2281,265
2282,305
2283,325
2284,350
2285,385
2286,415
2287,295
2288,370
2289,310
2290,-250
2291,440
2292,355
2293,-250
2294,-250
2295,315
2296,-250
2297,310
2298,-250
2299,-250
2300,-250
2301,380
2302,325
2303,-250
2304,-250
2305,385
2306,-250
2307,305
2308,300
2309,310
2310,285
2311,-250
2312,335
2313,-250
2314,410
2315,-250
2316,-250
2317,-250
2318,255
2319,350
2320,-250
2321,290
2322,-250
2323,-250
2324,375
2325,405
2326,420
2327,-250
2328,-250
2329,295
2330,320
2331,320
2332,-250
2333,280
2334,-250
2335,400
2336,275
2337,370
2338,290
2339,-250
2340,275
2341,445
2342,-250
2343,455
2344,-250
2345,-250
2346,-250
2347,-250
2348,310
2349,415
2350,-250
2351,390
2352,350
2353,-250
2354,360
2355,335
2356,-250
2357,-250
2358,415
2359,-250
2360,-250
2361,435
2362,285
2363,-250
2364,-250
2365,370
2366,340
2367,335
2368,310
2369,380
2370,365
2371,-250
2372,365
2373,345
2374,-250
2375,290
2376,325
2377,360
2378,430
2379,-250
2380,-250
2381,305
2382,-250
2383,395
2384,310
2385,-250
2386,340
2387,360
2388,355
2389,-250
2390,390
2391,265
2392,330
2393,365
2394,320
2395,465
2396,285
2397,345
2398,-250
2399,-250
2400,295
2401,-250
2402,-250
2403,-250
2404,355
2405,315
2406,-250
2407,-250
2408,-250
2409,-250
2410,425
2411,425
2412,460
2413,430
2414,405
2415,320
2416,-250
2417,280
2418,380
2419,455
2420,425
2421,305
2422,-250
2423,-250
2424,-250
2425,-250
2426,-250
2427,400
2428,460
2429,345
2430,395
2431,260
2432,300
2433,350
2434,320
2435,325
2436,410
2437,-250
2438,315
2439,-250
2440,-250
2441,400
2442,380
2443,460
2444,-250
2445,375
2446,290
2447,465
2448,385
2449,350
2450,-250
2451,445
2452,-250
2453,-250
2454,430
2455,270
2456,280
2457,-250
2458,305
2459,315
2460,405
2461,-250
2462,345
2463,320
2464,-250
2465,-250
2466,350
2467,-250
2468,310
2469,-250
2470,295
2471,310
2472,-250
2473,-250
2474,380
2475,360
2476,-250
2477,400
2478,345
2479,400
2480,260
2481,355
2482,275
2483,-250
2484,355
2485,365
2486,360
2487,460
2488,370
2489,310
2490,325
2491,-250
2492,-250
2493,410
2494,355
2495,325
2496,-250
2497,325
2498,-250
2499,405
2500,345
2501,335
2502,415
2503,-250
2504,320
2505,295
2506,395
2507,280
2508,-250
2509,320
2510,-250
2511,310
2512,345
2513,255
2514,380
2515,290
2516,400
2517,-250
2518,345
2519,405
2520,430
2521,335
2522,-250
2523,325
2524,345
2525,-250
2526,-250
2527,320
2528,330
2529,400
2530,-250
2531,340
2532,315
2533,300
2534,-250
2535,475
2536,305
2537,-250
2538,380
2539,320
2540,365
2541,300
2542,310
2543,295
2544,-250
2545,350
2546,305
2547,380
2548,290
2549,325
2550,365
2551,325
2552,-250
2553,380
2554,370
2555,405
2556,355
2557,-250
2558,-250
2559,370
2560,-250
2561,375
2562,260
2563,-250
2564,360
2565,285
2566,435
2567,420
2568,295
2569,395
2570,320
2571,-250
2572,460
2573,255
2574,365
2575,445
2576,390
2577,-250
2578,450
2579,320
2580,415
2581,305
2582,-250
2583,290
2584,355
2585,-250
2586,315
2587,-250
2588,-250
2589,290
2590,370
2591,-250
2592,-250
2593,405
2594,415
2595,-250
2596,285
2597,350
2598,375
2599,260
2600,435
2601,405
2602,-250
2603,-250
2604,-250
2605,375
2606,320
2607,270
2608,365
2609,345
2610,-250
2611,330
2612,440
2613,370
2614,275
2615,345
2616,340
2617,-250
2618,275
2619,335
2620,-250
2621,260
2622,425
2623,405
2624,405
2625,395
2626,395
2627,285
2628,365
2629,400
2630,280
2631,470
2632,395
2633,-250
2634,-250
2635,310
2636,340
2637,-250
2638,-250
2639,390
2640,-250
2641,365
2642,-250
2643,310
2644,300
2645,375
2646,460
2647,445
2648,-250
2649,370
2650,410
2651,-250
2652,425
2653,415
2654,430
2655,425
2656,-250
2657,410
2658,280
2659,445
2660,350
2661,-250
2662,420
2663,430
2664,430
2665,365
2666,450
2667,350
2668,295
2669,310
2670,-250
2671,280
2672,260
2673,410
2674,325
2675,-250
2676,-250
2677,370
2678,285
2679,340
2680,-250
2681,-250
2682,290
2683,-250
2684,315
2685,-250
2686,-250
2687,-250
2688,-250
2689,360
2690,-250
2691,-250
2692,410
2693,445
2694,330
2695,280
2696,350
2697,325
2698,-250
2699,-250
2700,290
2701,365
2702,390
2703,-250
2704,-250
2705,370
2706,390
2707,405
2708,-250
2709,-250
2710,-250
2711,330
2712,-250
2713,410
2714,320
2715,340
2716,365
2717,440
2718,410
2719,340
2720,-250
2721,-250
2722,-250
2723,-250
2724,-250
2725,-250
2726,425
2727,-250
2728,310
2729,290
2730,375
2731,385
2732,-250
2733,-250
2734,285
2735,370
2736,-250
2737,-250
2738,260
2739,335
2740,320
2741,425
2742,265
2743,-250
2744,275
2745,415
2746,385
2747,-250
2748,345
2749,330
2750,365
2751,340
2752,-250
2753,305
2754,335
2755,350
2756,-250
2757,375
2758,440
2759,430
2760,445
2761,-250
2762,440
2763,355
2764,260
2765,-250
2766,410
2767,350
2768,325
2769,395
2770,370
2771,400
2772,365
2773,-250
2774,365
2775,300
2776,360
2777,365
2778,310
2779,300
2780,335
2781,425
2782,335
2783,425
2784,320
2785,415
